strategy,droneCount,maxAngle,droneID,timeStamp,x,y
decentralizedWeighted,20,40.0,32514246097,2463,-171.305786132813,45.0702247619629
decentralizedWeighted,20,40.0,32698795484,2463,-171.036804199219,1.28387033939362
decentralizedWeighted,20,40.0,32883344871,2463,-211.722290039063,-14.6441659927368
decentralizedWeighted,20,40.0,33067894258,2463,-218.232666015625,-63.8923225402832
decentralizedWeighted,20,40.0,33252443645,2463,-185.931396484375,-59.6611709594727
decentralizedWeighted,20,40.0,33436993032,2463,-136.420166015625,-29.8729572296143
decentralizedWeighted,20,40.0,33621542419,2463,-188.366180419922,-27.7167587280273
decentralizedWeighted,20,40.0,33806091806,2463,-248.10546875,11.8156661987305
decentralizedWeighted,20,40.0,33990641193,2463,-218.652694702148,13.4256935119629
decentralizedWeighted,20,40.0,34175190580,2463,-202.137344360352,62.3525466918945
decentralizedWeighted,20,40.0,34359739967,2463,-211.846572875977,31.9844150543213
decentralizedWeighted,20,40.0,34544289354,2463,-140.455551147461,37.6317176818848
decentralizedWeighted,20,40.0,34728838741,2463,-169.515518188477,-43.9740028381348
decentralizedWeighted,20,40.0,34913388128,2463,-200.280364990234,-44.6762619018555
decentralizedWeighted,20,40.0,35097937515,2463,-191.191513061523,8.11214733123779
decentralizedWeighted,20,40.0,35282486902,2463,-190.357650756836,33.4085235595703
decentralizedWeighted,20,40.0,31776048549,2563,-170.773529052734,-18.121789932251
decentralizedWeighted,20,40.0,31960597936,2563,-226.030151367188,-40.7830047607422
decentralizedWeighted,20,40.0,32145147323,2563,-257.893188476563,-56.998851776123
decentralizedWeighted,20,40.0,32329696710,2563,-229.896118164063,76.2444686889648
decentralizedWeighted,20,40.0,32514246097,2563,-166.305816650391,45.0702247619629
decentralizedWeighted,20,40.0,32698795484,2563,-171.068542480469,4.62539863586426
decentralizedWeighted,20,40.0,32883344871,2563,-211.722290039063,-19.6441688537598
decentralizedWeighted,20,40.0,33067894258,2563,-213.232696533203,-63.8923225402832
decentralizedWeighted,20,40.0,33252443645,2563,-185.931396484375,-59.6611709594727
decentralizedWeighted,20,40.0,33436993032,2563,-131.420196533203,-29.8729572296143
decentralizedWeighted,20,40.0,33621542419,2563,-188.366180419922,-22.7167549133301
decentralizedWeighted,20,40.0,33806091806,2563,-243.105499267578,11.8156661987305
decentralizedWeighted,20,40.0,33990641193,2563,-218.652694702148,8.42569541931152
decentralizedWeighted,20,40.0,34175190580,2563,-197.13737487793,62.3525466918945
decentralizedWeighted,20,40.0,34359739967,2563,-211.846572875977,36.9844093322754
decentralizedWeighted,20,40.0,34544289354,2563,-135.455581665039,37.6317176818848
decentralizedWeighted,20,40.0,34728838741,2563,-164.515548706055,-43.9740028381348
decentralizedWeighted,20,40.0,34913388128,2563,-200.280364990234,-44.6762619018555
decentralizedWeighted,20,40.0,35097937515,2563,-191.191513061523,13.1121454238892
decentralizedWeighted,20,40.0,35282486902,2563,-190.357650756836,38.4085159301758
decentralizedWeighted,20,40.0,31776048549,2664,-170.773529052734,-23.1217937469482
decentralizedWeighted,20,40.0,31960597936,2665,-221.030181884766,-40.7830047607422
decentralizedWeighted,20,40.0,32145147323,2665,-252.893188476563,-56.998851776123
decentralizedWeighted,20,40.0,32329696710,2665,-224.896148681641,76.2444686889648
decentralizedWeighted,20,40.0,32514246097,2665,-161.305847167969,45.0702247619629
decentralizedWeighted,20,40.0,32698795484,2665,-171.068542480469,9.62539863586426
decentralizedWeighted,20,40.0,32883344871,2665,-211.722290039063,-24.644172668457
decentralizedWeighted,20,40.0,33067894258,2665,-208.232727050781,-63.8923225402832
decentralizedWeighted,20,40.0,33252443645,2665,-184.264739990234,-62.994499206543
decentralizedWeighted,20,40.0,33436993032,2665,-126.420211791992,-29.8729572296143
decentralizedWeighted,20,40.0,33621542419,2665,-188.366180419922,-17.7167510986328
decentralizedWeighted,20,40.0,33806091806,2665,-238.938858032227,11.8156661987305
decentralizedWeighted,20,40.0,33990641193,2665,-218.652694702148,3.42569446563721
decentralizedWeighted,20,40.0,34175190580,2665,-192.137405395508,62.3525466918945
decentralizedWeighted,20,40.0,34359739967,2665,-211.846572875977,41.9844017028809
decentralizedWeighted,20,40.0,34544289354,2665,-130.455612182617,37.6317176818848
decentralizedWeighted,20,40.0,34728838741,2665,-159.515579223633,-43.9740028381348
decentralizedWeighted,20,40.0,34913388128,2665,-198.613708496094,-41.3429336547852
decentralizedWeighted,20,40.0,35097937515,2665,-191.191513061523,18.1121463775635
decentralizedWeighted,20,40.0,35282486902,2665,-190.357650756836,43.4085083007813
decentralizedWeighted,20,40.0,31776048549,2761,-170.773529052734,-28.1217975616455
decentralizedWeighted,20,40.0,31960597936,2762,-221.030181884766,-44.9496650695801
decentralizedWeighted,20,40.0,32145147323,2762,-247.893218994141,-56.998851776123
decentralizedWeighted,20,40.0,32329696710,2762,-219.896179199219,76.2444686889648
decentralizedWeighted,20,40.0,32514246097,2762,-156.305877685547,45.0702247619629
decentralizedWeighted,20,40.0,32698795484,2762,-171.068542480469,14.6253967285156
decentralizedWeighted,20,40.0,32883344871,2762,-211.722290039063,-21.3108367919922
decentralizedWeighted,20,40.0,33067894258,2762,-203.232757568359,-63.8923225402832
decentralizedWeighted,20,40.0,33252443645,2762,-179.264770507813,-62.994499206543
decentralizedWeighted,20,40.0,33436993032,2762,-121.420196533203,-29.8729572296143
decentralizedWeighted,20,40.0,33621542419,2762,-188.366180419922,-12.7167510986328
decentralizedWeighted,20,40.0,33806091806,2762,-238.938858032227,6.81566715240479
decentralizedWeighted,20,40.0,33990641193,2762,-216.152709960938,0.92569422721863
decentralizedWeighted,20,40.0,34175190580,2762,-187.136108398438,62.3525466918945
decentralizedWeighted,20,40.0,34359739967,2762,-211.846572875977,46.9843940734863
decentralizedWeighted,20,40.0,34544289354,2762,-125.455612182617,37.6317176818848
decentralizedWeighted,20,40.0,34728838741,2762,-154.515609741211,-43.9740028381348
decentralizedWeighted,20,40.0,34913388128,2762,-193.613739013672,-41.3429336547852
decentralizedWeighted,20,40.0,35097937515,2762,-191.191513061523,23.1121501922607
decentralizedWeighted,20,40.0,35282486902,2762,-189.524322509766,44.6358528137207
